142.5470349	844.6044867	1002.415867	362.4783879	463.5029962	153.6270214	1244.204839	777.5067795	4.734185105	572.3482302	596.1320341	1213.858654	1502.98995	713.7696309	811.0485965	62.54506587	1174.593024	910.3021428	424.5504931	561.7428012	836.6165753	1472.477255	436.9920116	586.3274272	250.0315199	199.5892664	353.82494	1487.53332	279.1598436	393.2092133	1488.922162	1476.705067	1324.270563	1381.608331	868.2289918	12.92351874	532.0826666	563.6622082	453.0926534	892.5488806	789.7106542	48.76520623	226.5995636	736.7965607	1023.302551	1387.148597	1374.36674	634.479245	1034.683965	1428.973871
163.6251869	1372.079832	1538.006192	182.4359101	0.366742698	20.99792339	142.5940203	1887.188138	1085.264276	862.7434004	1352.614503	1283.685204	1888.129676	1062.154801	1015.866625	0.220264095	1856.506776	419.3950205	1371.887512	1765.461647	1911.804601	722.18594	490.1282278	1294.816555	1934.717865	1907.870115	1720.206412	1600.831927	1867.395725	1431.367822	114.4711516	1877.933584	1941.822425	980.8623761	1352.046277	1104.468521	36.72930081	1801.858912	1097.701888	760.9899861	0.215093005	816.3850566	0.963005626	1620.169104	267.8233287	1641.232545	1331.205289	16.04153875	1160.76664	1140.630647
26.0140622	147.2020224	220.2903698	77.98625911	92.81397035	229.7202888	241.5088713	293.147654	280.5298151	355.5287079	451.511843	548.3189477	77.70037938	323.9887676	28.53264188	587.5279081	141.9476781	209.9077156	301.81143	176.1209231	501.5390858	593.2629195	414.4057733	557.5755085	437.7815363	308.908111	167.2633962	78.49960053	108.9093319	578.5732398	184.0675029	255.1711107	51.33078494	153.4791554	222.5715976	448.9306306	431.4885009	554.8564497	593.2202201	584.9231632	89.33838551	63.04076925	351.2632788	597.7021809	596.391248	406.5759148	599.0465242	472.2776943	127.5019512	447.4214272
796.5652587	1250.011608	1878.546324	611.7540782	1151.700065	1112.792754	1286.531033	1922.228066	1786.961141	1757.236526	1851.341618	1406.162749	1814.053711	1873.446445	1568.27744	1131.924993	1645.413072	1878.825508	1726.365315	1910.36121	1853.538432	1865.658383	1109.431968	1806.387977	1905.742436	1505.952202	1415.762911	1436.574293	1410.84481	1348.970924	1657.466042	1902.843657	1903.631188	1679.816129	1644.056015	1306.394137	684.1952329	1897.417007	1890.274848	874.2577632	1890.25273	1140.263142	641.8020252	1763.880351	1751.223943	1896.667233	1795.756484	1216.118713	1812.306329	1906.118012
36.68919513	66.23748549	59.41367778	63.63030652	36.69232456	68.84850548	48.05925808	70.83404495	55.19379974	55.1534529	62.63441226	51.44507114	65.21380666	70.03653601	56.91512496	30.34405024	57.40949667	50.2589001	68.80726582	67.07984828	37.77941081	68.14783094	51.94328335	54.00150197	70.42084947	70.21359124	68.23163191	68.1554068	46.42678019	66.97755879	32.10894913	66.95344881	69.65517866	70.0760725	62.85550535	31.54625645	39.12282946	49.54392432	68.97020984	66.4477554	32.33173597	31.69856059	52.46545384	70.16877104	69.38874226	70.28189759	69.92633249	46.94885102	70.02140572	68.71570007
185.6251048	87.62879086	284.3425299	136.8599797	253.0363134	245.6553395	40.18407115	300.7788102	298.0788886	255.7512995	160.5381943	284.4142191	1.126807102	263.2226462	47.41124815	22.164041	282.6163279	168.3901973	292.214104	193.2343301	94.03360277	181.2062312	19.56202794	233.8457253	294.1344748	215.5747716	202.0847165	224.6086885	288.4913477	252.5768311	163.3587689	99.29467206	179.071566	136.3803351	280.8998162	230.5082291	238.4429497	293.4164428	185.8543581	284.5640329	291.1351645	9.604295299	237.0389467	161.1049375	295.0249911	254.6756074	249.6058445	250.5670636	291.6196137	298.7885909
959.4159649	1741.977535	1260.460119	2194.168197	2191.999203	1052.290532	497.3079705	2219.289226	2155.692003	2016.594331	1268.272646	2151.473684	12.63501328	1748.100352	276.9902817	278.6854534	2161.596415	1205.891405	2195.993401	2061.024455	201.1512073	2121.730902	103.8953841	743.8355097	1958.715916	2036.658782	1120.453538	2131.871641	2115.476288	2123.383431	1084.130956	827.3275413	1061.134864	666.7214175	1171.708119	1277.825051	1144.654925	1787.830032	1446.486241	2168.145139	1813.912133	143.1594574	492.7224635	586.7637941	2159.4074	2060.674205	1491.052336	643.0067431	2163.854345	2191.069674
95.11889162	161.2055052	174.6570577	169.4030033	134.0497179	130.5831975	96.8292412	177.2033999	161.0219647	173.9791683	172.3764737	137.4111117	178.8539795	105.528404	66.88737462	13.05118631	64.15424018	155.5106117	176.5776177	166.3129618	174.1351251	178.2910801	127.3311075	79.53818648	177.7226898	96.380698	128.2590406	107.4941871	175.2662586	159.9933417	176.3492654	175.9256065	164.1116297	116.9938515	160.8979258	140.127801	120.8773754	174.6475367	153.373699	129.650517	108.7573434	66.4241038	164.0805381	146.1862688	176.7266575	175.6656021	142.7371091	89.68724438	178.6322298	116.0422733
1291.356013	4912.634681	6570.78025	4869.771513	7070.965141	5711.886488	4473.057381	1138.031396	4973.928121	7282.47071	7085.026026	4808.57419	2001.160984	0.387124337	650.5175599	5774.137465	4427.418466	542.2922801	3556.492704	4748.764647	7004.911928	1638.392477	7060.211742	3612.536093	7200.249722	1086.745481	6249.777849	136.6166363	7202.794606	3724.898212	5677.834937	4662.618765	0.026848985	5302.307513	5323.444305	6722.825982	7247.624858	7175.802453	471.8074136	7186.743853	7197.512423	6920.240651	6271.580147	1596.703316	2824.548363	1495.207152	4631.290724	644.8619684	260.3566488	503.5415002
36.7699479	136.6750179	188.0143358	183.1360832	213.1573055	336.1719051	107.17643	195.819083	297.4500326	385.4067772	380.1644197	208.4231159	103.4219721	0.274801443	191.5952977	76.33644077	336.5066217	45.67418674	212.0410843	356.1506065	331.5725493	152.6764897	379.2311377	361.5873477	274.387717	51.51269808	364.2960395	19.36663685	380.6948841	143.5778129	220.8911603	251.4129085	0.076715408	289.9600968	244.3012027	354.7439616	384.2477907	144.2855419	53.71611149	368.2800489	361.6406373	376.4868604	368.3699534	158.9280347	201.7272856	53.59262936	380.3796285	72.52355636	51.72764516	137.5621595
